Property_ID,Listing_Date,Address,City,State,Postal_Code,Property_Type,Bedrooms,Bathrooms,Square_Feet,Lot_Size_Acres,Year_Built,Listing_Price,Sale_Price,Sale_Date,Agent_Name,Agent_Contact,Days_on_Market,Has_Garage,Pool
PROP1883,2024-04-17,"9680 Gutierrez Estate Apt. 170, Georgeport, AL 17026",Hullville,ME,14598,Condo,1,3,3598,1.77,1965,421819,401983,2024-11-07,Taylor Frank,325-452-8347x131,362,True,True
PROP1884,2023-11-12,"050 Johnson Spur, East Annettechester, ND 49118",Allenchester,ID,15184,Cottage,5,1,3044,3.49,1999,933892,889108,2025-05-20,Katherine Taylor,001-951-205-2280,22,True,True
PROP1885,2025-06-20,"0443 Tucker Forge, West Jeanside, VI 84386",Melissafort,MD,32846,Condo,5,3,3050,2.51,2011,83574,86818,2024-08-22,Henry Dominguez,359.351.5696x77785,302,False,False
PROP1886,2023-10-03,"6307 Carrillo Stravenue Suite 669, Andersonborough, FM 29114",West Donnaberg,AZ,93236,House,3,1,4649,3.0,2022,370621,366168,2024-12-23,Kevin Fisher,(365)545-5655,93,True,False
PROP1887,2024-11-29,"3823 Shannon Streets Suite 737, West Dalefurt, VA 64404",Coopershire,MT,54558,House,1,1,2168,1.19,2016,637948,612732,2024-12-11,Steven Benson,(490)867-2101x6181,99,False,False
PROP1888,2024-01-03,"USNV Kim, FPO AA 82435",West Jillianshire,FL,12301,Condo,3,1,4750,1.22,1972,1193163,1160980,2025-04-16,Amanda Haynes,941-818-8863x887,360,True,True
PROP1889,2024-04-19,"808 Michael Branch, South Rachel, AS 72251",Port Nicholas,CT,28273,Apartment,2,1,1007,3.19,1997,566750,562190,2024-09-25,Brian Armstrong,8519686858,18,False,True
PROP1890,2025-06-04,"33740 Rhonda Village Suite 341, Wyattmouth, MI 58026",West Jeremy,ME,71620,House,5,1,2614,2.87,1995,1488408,1503890,2025-04-26,Rhonda Weiss,486.822.8290,159,True,False
PROP1891,2024-12-04,"3260 Burns Plain, Youngmouth, MH 79733",Kristiton,MD,79455,Apartment,1,1,1143,1.88,1963,1928865,1932378,2025-06-20,Jasmine Bell,001-943-440-4643x538,226,False,False
PROP1892,2024-12-03,"4390 Robert Inlet, North Erica, MT 67967",West Kathrynshire,IA,20135,Cottage,4,2,1182,2.17,1956,626413,644422,2025-02-24,Rebecca Smith,8169175632,77,True,True
PROP1893,2025-04-10,"9405 Williams Islands Suite 307, North Martin, AK 31602",New Joann,KS,92820,House,3,3,2296,0.16,1962,1915291,2010820,2024-08-19,John Myers,(621)786-2585,250,True,True
PROP1894,2023-12-30,"38274 Brown Cove Suite 384, New Natalie, IN 44965",Lawrencemouth,MD,96179,Condo,4,3,899,1.7,1998,366108,377957,2024-08-28,Charles Morgan,(369)645-3416x0815,110,True,False
PROP1895,2025-01-01,"1148 Anna Estates Suite 517, Morafurt, TX 65110",Smithview,AZ,40625,Cottage,5,3,1604,3.31,1999,635063,642997,2025-01-06,Crystal Fox,+1-932-315-1352x5988,164,False,False
PROP1896,2025-04-04,"557 Barnett Fords Apt. 355, Kimport, DE 06555",New Sarah,TN,60168,Condo,1,2,2888,1.09,1982,998544,1035974,2024-11-12,Ethan Gilbert,438-978-0441,244,True,True
PROP1897,2025-05-05,"818 John Circles, Alyssahaven, GU 63617",Amandahaven,WY,20028,Villa,5,3,2803,1.15,1973,631394,603625,2025-06-14,Amy Fisher,280.784.2084x39588,308,True,False
PROP1898,2023-09-12,"261 Devin Orchard Apt. 793, Hawkinsland, IN 12482",Baileystad,AK,13742,Condo,5,3,974,0.26,1980,1689546,1704066,2025-03-24,Amber Ross,(563)795-5193x0414,227,False,True
PROP1899,2023-12-03,"9446 Cheryl Rest, Youngport, OR 69799",New Derek,IA,43252,Cottage,3,3,3876,0.71,2012,1104331,1130083,2024-10-29,Mary Garza,3178069361,247,False,False
PROP1900,2025-02-12,"74900 Robert Cape, West Amber, FL 35750",Port Reginaldland,NY,29098,Apartment,3,3,4299,2.31,1975,1946104,1893530,2025-03-14,Julie Kennedy,+1-202-331-7014,63,True,True
PROP1901,2024-03-17,"1692 Jessica Circle Apt. 979, New Rogerfort, ME 72928",Kramerbury,SC,61565,Apartment,5,1,2934,2.06,1992,1922726,1885356,2024-08-15,Bradley Knight,+1-370-632-6201x22502,197,False,False
PROP1902,2025-03-26,"421 Brown Well Suite 366, New Kathleenland, MA 65307",South Juliemouth,IN,90324,Villa,2,2,535,2.1,1951,1832920,1923456,2025-07-14,Julia Watts DVM,375.892.4884x940,198,False,True
PROP1903,2023-10-31,"6762 Mary Via Suite 467, South Gary, NJ 93224",Sharonmouth,MN,66699,House,4,3,1796,1.85,1958,1426425,1458600,2025-02-08,Lauren Schneider,001-952-232-8054x15411,33,True,False
PROP1904,2023-10-05,"173 Christina Port Suite 175, Blairbury, VI 51825",Jeffreyton,AL,85758,House,5,2,2957,0.79,1997,316116,327675,2024-10-12,Danielle Kelly,001-831-296-2164,212,True,True
PROP1905,2024-02-06,"582 Cook Circles Apt. 548, Maryville, PR 01870",Port Christopher,TN,71419,Cottage,1,3,3282,0.87,2006,471362,482710,2025-05-09,Nathan Davis,666-506-3001x985,204,True,True
PROP1906,2024-01-13,"5941 Phillips Mall Apt. 979, Nealport, AK 29214",Lake Katieton,VA,52556,Villa,1,2,952,1.66,2004,209597,201119,2025-06-22,Phillip Graves,379-983-8925x09731,14,True,True
PROP1907,2024-06-11,"60060 Laura Junction, New Philip, NY 32745",Timothymouth,NM,44471,Cottage,5,2,2084,0.72,1977,1301712,1326691,2025-03-09,Melanie Brady,001-386-336-8321x41280,226,False,True
PROP1908,2025-06-24,"52340 Banks Mountains Apt. 067, Hudsonbury, CT 97852",Nolanborough,DC,94566,Cottage,3,1,3006,2.57,1958,1498220,1502626,2025-01-26,Linda Mccullough,001-548-720-1725,252,True,False
PROP1909,2024-12-07,"49302 Patricia Mountains, Kaitlinville, WA 90976",Jenniferhaven,SC,86543,Villa,3,3,2676,0.06,2006,365535,348022,2025-01-04,Frederick Hoover,+1-478-993-3368x937,34,False,False
PROP1910,2023-08-21,"USNV Santana, FPO AA 99361",North Joshua,AR,14613,Condo,1,3,4762,1.36,1967,1780067,1777865,2024-12-23,Rose Chase,3375879885,188,False,False
PROP1911,2023-08-19,"604 Matthew Course, Johnland, ND 34652",Amandaside,HI,05471,Villa,3,2,633,1.54,1959,1806121,1735066,2024-11-22,Stacy Henry,948-518-3566x6789,60,False,True
PROP1912,2024-07-07,"399 Jessica Roads, West Patriciafort, SC 80781",Andersonville,IA,15882,Cottage,5,1,676,3.42,1979,332347,334047,2024-11-21,Joseph Perez,(369)852-5481x025,63,False,True
PROP1913,2024-02-19,"961 Linda Plains Suite 929, Mendozaberg, IA 77997",Marcberg,GA,54644,Condo,3,1,2077,3.16,2008,1889863,1936308,2025-05-18,Erica Taylor,(818)724-5302x4014,171,True,True
PROP1914,2023-08-20,"Unit 3180 Box 6818, DPO AE 33224",East Francisco,ID,35851,Villa,5,1,3513,1.88,2007,783806,799791,2024-10-23,Adam Williams,(207)564-7677x408,213,False,False
PROP1915,2024-11-14,"438 Jerry Flat, Dennishaven, AR 69034",Hernandezshire,WV,24404,House,3,2,3706,0.3,1970,661339,650739,2025-07-08,Amanda Rodriguez,298.997.6160x097,279,True,False
PROP1916,2023-11-11,"PSC 3481, Box 5826, APO AP 54626",South Kevin,MH,90194,Cottage,1,2,2558,2.3,1963,1640351,1582318,2025-03-02,Anthony Hutchinson,236-440-4877x440,241,True,True
PROP1917,2023-11-22,"2717 Molly Locks Suite 511, North Jeffreystad, OH 09812",Larryfurt,DC,88877,Cottage,3,1,1244,0.79,1971,1843731,1865634,2025-05-13,Brandon Shields,(960)971-3545x91032,146,True,False
PROP1918,2025-03-11,"864 Steven Corners Apt. 204, Lake Michael, AL 89075",South Carlos,IL,85408,Cottage,5,2,2177,1.14,2020,1441519,1393724,2024-12-28,Amber Lopez,882.807.8576x41949,223,False,False
PROP1919,2025-05-23,"5387 Leslie Motorway, Beverlyview, IL 99385",Port Audrey,CO,57203,Cottage,5,2,4493,0.37,2017,616125,639695,2024-08-03,Adam Griffin,+1-521-850-2006x890,317,False,True
PROP1920,2024-12-06,"16222 Arias Gardens Suite 783, Lake Kevinfort, AS 27291",North Julie,DC,40750,Apartment,2,1,1701,2.45,1962,1970291,1944612,2025-06-18,Sandra Peterson,340.638.8870x7033,20,True,False
PROP1921,2024-04-23,"362 Woods Terrace Apt. 856, Vazquezmouth, NV 05732",Rogerston,NJ,83554,Apartment,2,2,2056,1.69,2005,1886911,1800238,2025-04-16,James Buckley,(582)900-3379x15792,155,False,False
PROP1922,2023-11-29,"3067 Adkins Dam Apt. 226, Collierfurt, MA 17680",New Christineberg,NJ,49592,House,3,3,1163,0.77,1992,723783,723695,2025-07-16,Deborah Johnson,267.346.7167x432,320,False,False
PROP1923,2023-12-03,"753 April Flats, East Kurt, FL 11042",New Roberto,CA,04097,Condo,5,3,3015,2.92,2009,78602,80033,2024-11-12,Greg Hernandez DDS,464.398.7804,5,True,False
PROP1924,2025-03-22,"733 Nelson Island Suite 260, Nicolefort, KS 34088",Laraburgh,FM,73795,Apartment,3,3,2456,1.66,2021,1869960,1955170,2024-09-14,Brandi Wilson,001-739-514-4979,126,False,True
PROP1925,2025-01-13,"88445 Joshua Lake, Ginaside, ME 82277",Corteztown,IA,94588,House,2,3,4659,1.44,1967,1422075,1475554,2024-07-31,Jerry Hernandez,+1-588-479-2229x2775,66,False,True
PROP1926,2024-11-21,"9807 Jon Harbor, Davidside, WV 34516",West Laura,PW,97740,Cottage,4,1,2904,3.02,1996,904568,865001,2025-02-08,Jennifer Williams,5664340150,25,False,False
PROP1927,2024-11-01,"725 Williams Station Apt. 313, Port Cory, IL 38071",East Emilyport,AZ,86709,Villa,3,2,854,1.63,2011,1513386,1572249,2025-04-01,Damon Hayes,+1-342-509-7416x4067,38,False,False
PROP1928,2025-04-08,"6353 Anthony Courts, Blakemouth, ID 43480",Beanburgh,MS,96788,Villa,1,2,1413,1.8,1956,99094,101503,2024-12-11,Rhonda Hicks,6267727241,112,False,False
PROP1929,2025-01-10,"663 Doyle Crest Apt. 881, Baileyborough, WY 10196",Port Michaelfort,OR,46477,Cottage,4,1,4566,0.14,1951,1677244,1754584,2025-01-03,Lindsey Shaw,580.863.1888x3824,171,False,True
PROP1930,2025-03-03,"801 Smith Wells, Acevedomouth, VI 77184",Port Tricia,NY,90896,Condo,3,1,612,0.81,1980,1469973,1496264,2024-10-05,Melissa Parsons,(833)914-1873x470,182,False,False
PROP1931,2024-04-23,"4421 Tara Burg, Susanton, NV 18164",Brianside,KY,69042,Apartment,5,3,4632,1.68,1995,1968244,1939599,2024-07-31,Dr. Karla Delgado MD,8774346372,281,True,True
PROP1932,2024-12-12,"Unit 8623 Box 0323, DPO AA 71824",Chrisville,MT,58474,Condo,1,1,1722,0.53,2010,348183,358212,2024-09-12,Charlene Harmon,001-874-558-3570x72697,301,False,False
PROP1933,2025-07-25,"470 Destiny Ville, Port Phillip, MD 47817",Andersonton,PR,78851,Condo,1,2,779,2.07,2011,606893,617327,2024-11-23,Crystal Schneider,403.820.0871x628,100,True,True
PROP1934,2024-03-16,"74128 Andrea Walks, New Jessica, PW 87552",New Gregory,NJ,65818,Apartment,5,1,3959,2.66,1957,763994,763722,2024-09-03,Mandy Clay,939-469-6013x9890,286,True,False
PROP1935,2025-06-29,"USS Anderson, FPO AA 31366",Dustinborough,MH,24432,Condo,4,2,2004,2.69,1987,1242848,1238172,2025-01-23,Scott Wright,477-634-6034x810,219,False,True
PROP1936,2024-03-31,"98046 Pamela Rapids, East Leah, UT 29991",East Antonioport,SC,67782,Apartment,1,3,1833,2.42,1994,644401,651457,2024-08-05,Darlene Deleon,577.631.8861x54209,207,False,False
PROP1937,2023-10-18,"15249 Taylor Crest Apt. 467, Mcclainport, NJ 36395",South Jasminemouth,PR,78074,Cottage,4,1,1990,3.18,1953,1559241,1527336,2025-02-09,Shelly Smith,642-458-1079,336,False,False
PROP1938,2024-12-20,"10071 Michael Light, Port Jeffreybury, AZ 26141",Richardtown,DE,53615,House,3,2,1399,1.36,1950,1683154,1728086,2024-10-21,Jeffery Robinson,(600)534-4418,194,True,True
PROP1939,2023-11-01,"13384 Brennan Via Suite 182, North Rhondaberg, CA 47448",Jessicaton,GA,81493,Condo,3,2,2778,0.95,2014,1284673,1345905,2025-07-20,Brian Lynch,001-362-380-5409x967,308,True,False
PROP1940,2024-02-22,"75854 Brooke Vista Apt. 771, Jamesberg, MN 44696",East Lorraine,WY,96671,Cottage,4,3,3442,2.62,1960,67230,68208,2025-07-13,Laura Smith,001-942-402-1483,345,False,False
PROP1941,2025-06-04,"27149 Maurice Cliffs Apt. 848, Huffmanberg, AR 57809",Julieborough,OK,96064,Villa,3,1,717,2.05,1996,1572588,1606616,2025-05-10,Jose Patel,+1-993-226-0497x796,357,False,False
PROP1942,2025-05-15,"510 Christopher Fall, Wilsonport, VT 27674",Lindaview,KY,79172,Condo,3,2,1598,0.96,2001,1381789,1416696,2024-08-07,Amanda Jones,001-840-637-9180x6687,54,False,True
PROP1943,2024-12-01,"8732 Dixon Trafficway Suite 293, Port Robert, MS 90356",Thompsonside,MP,47436,House,3,1,2756,3.42,1967,1469103,1441675,2024-08-31,Kenneth Kelley,(782)959-1925x78573,55,True,False
PROP1944,2024-04-02,"USS Hernandez, FPO AE 20258",Meganmouth,VI,89580,Condo,1,2,2351,0.8,2017,837974,822251,2024-08-14,Heather Gardner,997-964-8998,196,True,True
PROP1945,2024-04-27,"38646 James Green Suite 040, Baxtermouth, ID 29920",Jenniferstad,PW,34740,House,1,2,4247,0.11,1962,553463,532734,2024-10-25,Carlos Murphy,(941)486-9436x752,177,False,False
PROP1946,2025-07-07,"085 April Ford, South Lisaland, DE 65710",West Ashleystad,DE,06650,House,2,3,1006,0.77,2017,872312,833041,2025-02-07,Alejandro Wallace,(925)395-6499,198,True,False
PROP1947,2023-10-13,"359 Anna Green Apt. 235, Chandlermouth, CO 88727",Anthonymouth,CA,59905,Condo,1,2,3456,3.12,1969,1915698,1871021,2024-12-25,Melissa Thompson,+1-795-490-5820,322,True,True
PROP1948,2024-09-11,"3793 Samantha Ramp, West Scottbury, PR 30810",Ramirezshire,KS,54336,House,5,2,3837,3.3,1960,1941068,1938683,2025-07-29,Ashley Larson,699-482-8091x21520,265,True,False
PROP1949,2024-11-01,"60072 Susan Ports Suite 882, Chelseaburgh, CT 06529",Mcknighthaven,MP,10196,Condo,5,1,3978,0.54,2012,278831,281151,2025-06-14,Catherine Brown,799-698-7919x76122,18,False,True
PROP1950,2024-08-07,"38135 Benjamin Forges Apt. 560, Haileyborough, MD 95112",North Bobby,PW,25725,Condo,4,1,988,2.77,2000,1088630,1126606,2025-03-25,Phillip Ramsey,001-888-758-5936,226,False,True
PROP1951,2024-10-17,"PSC 3913, Box 4999, APO AP 85374",New Williamview,HI,54187,Condo,4,2,3634,1.41,1951,1060961,1114001,2025-01-07,Randy Ray,+1-311-643-5158x3590,225,False,False
PROP1952,2023-11-17,"496 Bryce Wells, Mayerville, KY 88010",Ellenfurt,AZ,91778,Cottage,4,1,3411,1.14,2008,1230399,1262718,2025-07-05,Mike Williams,233.265.2792x91031,68,False,True
PROP1953,2023-08-26,"55883 Howard Garden Apt. 543, Suzanneburgh, FL 74547",Darrellville,NC,10566,Apartment,5,3,4463,0.4,2000,1427009,1388139,2024-09-11,Linda Willis,808-826-6128x0872,36,True,False
PROP1954,2025-01-13,"2653 Jacobs Oval, Jenniferchester, MT 76377",West Alexandraborough,ME,22612,Cottage,4,2,3694,0.87,2020,700901,727248,2024-10-26,Kevin Griffin,801.671.4266,56,False,False
PROP1955,2024-11-05,"701 Edward Meadows Suite 321, Jamesshire, OK 67698",Saraberg,FM,40998,Apartment,2,1,2803,3.21,1972,1784678,1714800,2025-03-31,Steven Rowland,(436)771-8807x589,337,True,True
PROP1956,2023-09-12,"PSC 0453, Box 2141, APO AE 24139",Arthurburgh,IL,75609,House,2,3,2238,2.59,1995,999988,989420,2024-11-27,Paul Clark,(651)554-9802x027,171,False,False
PROP1957,2024-07-14,"0324 Dixon Landing Suite 987, Marcusport, MS 42579",Sandratown,AR,79850,House,4,3,1356,0.92,1983,701231,702564,2025-04-23,Patricia Pierce,+1-796-943-1074x5917,7,True,False
PROP1958,2024-10-10,"8871 Amy Plaza, Port Michaelburgh, WI 54017",Doyleburgh,VI,50139,Cottage,4,3,644,0.28,2011,1106245,1089624,2024-08-05,Steven Miller,+1-892-796-5769x8504,242,True,True
PROP1959,2024-08-30,"USNV Brooks, FPO AP 13579",Johnstad,VT,37732,Cottage,3,3,2239,1.22,1981,780786,795913,2025-06-30,Elizabeth Young,(238)847-4414x99038,57,False,True
PROP1960,2024-02-11,"1677 Lori Spur, West James, GA 32599",Leslieshire,PW,91086,Apartment,3,1,4456,2.95,1972,1100166,1151659,2025-03-30,Kurt Long,896-513-7130,140,True,True
PROP1961,2023-10-12,"547 Thompson Meadow, Smithside, PA 57708",Nguyenville,CT,48693,House,2,2,4755,1.27,1997,1337105,1315338,2024-12-14,Tyler Lamb,001-358-628-8627,191,False,True
PROP1962,2024-09-21,"790 Ward Curve Apt. 535, Snydershire, VA 67171",North Billburgh,NC,97470,Villa,5,2,615,1.67,2013,1372644,1360249,2024-08-21,Frank Morrow,(521)994-3426x8958,243,False,True
PROP1963,2023-10-21,"3950 Anna Way Suite 145, New Alanborough, AK 23239",South Rachel,PR,36538,Villa,3,2,2694,0.32,1955,874852,850586,2025-05-18,Roberta Oliver,318.279.1442x0779,33,False,False
PROP1964,2024-10-03,"USNS Stone, FPO AE 99607",North Stephanie,FL,12921,Apartment,2,3,1470,3.17,1983,831980,833348,2024-10-17,Michael Bowers,482.467.5516x608,317,True,False
PROP1965,2024-05-29,"635 Christian Square, Hamptonburgh, HI 43956",Amandamouth,AR,07844,Cottage,3,3,1287,1.2,2016,611222,636875,2025-02-20,Paul Orozco,668-752-8318x13246,167,False,True
PROP1966,2024-02-14,"89104 Matthews Course, New Margaretview, IN 28279",West Laura,NY,01981,Apartment,4,2,4570,2.32,1950,1420182,1394963,2025-03-15,Jeffrey Alexander,278-402-8725,309,True,True
PROP1967,2024-02-21,"8329 Christopher Spring Suite 827, Jacobton, MS 90668",New Annberg,OR,85122,Condo,4,2,578,1.84,1968,1830839,1769112,2025-06-08,John Barnes,(591)232-4956,28,False,True
PROP1968,2023-08-29,"67846 Hudson Mall Suite 788, Collinsview, AL 30079",Carlaton,MH,70614,Cottage,5,3,1219,1.79,2017,1065494,1032550,2024-11-15,Matthew Carter,+1-851-463-9395x1182,129,False,False
PROP1969,2024-06-16,"750 Kerri Dale, Wallsfort, WI 02554",Zacharyfurt,AL,95150,Apartment,1,1,1078,1.63,2018,1392346,1413084,2025-06-04,Kathleen Luna,657-216-8248x11636,101,True,True
PROP1970,2025-01-12,"USS Ross, FPO AA 11672",Clintonview,LA,09117,Cottage,5,2,4713,3.37,1986,1731216,1796160,2025-04-27,Sarah Alvarez,625.710.4846,290,False,True
PROP1971,2025-02-17,"045 Jeffery Mews, East Sarah, MS 46698",Lawrenceshire,CA,13396,Apartment,1,1,3181,0.77,1979,1542721,1474566,2024-12-21,Mary Lopez,001-682-333-3340x605,142,True,False
PROP1972,2025-02-09,"6043 Smith Vista Suite 955, Natashaview, MD 64257",Thomasbury,MT,12505,Apartment,1,3,1701,1.94,2007,1033191,1050605,2025-07-30,April Ellison,460.708.4348x01285,286,True,False
PROP1973,2025-07-20,"Unit 4592 Box 5810, DPO AP 33214",West Ashleymouth,FL,60208,House,2,2,846,2.06,2014,827987,863228,2025-03-10,Michael Rush,+1-773-793-7067,55,True,False
PROP1974,2024-06-05,"488 Smith Plain Suite 905, Padillabury, DE 37925",Ortizville,NE,21862,Apartment,1,3,2237,1.86,2019,1873410,1924993,2024-10-28,Thomas Gutierrez,+1-234-319-8512x313,363,False,True
PROP1975,2024-07-01,"7230 Anderson Point, Sabrinafurt, AL 40933",Robinsonville,WV,29888,House,1,1,4307,1.08,1986,1930665,1912067,2025-06-11,Cassandra Evans,001-743-783-9496,279,False,True
PROP1976,2024-04-09,"523 Michelle Parkways Apt. 088, Davidburgh, NY 76199",North Melissamouth,VT,56756,Villa,4,1,1886,1.95,2021,393554,405359,2025-07-25,Alexander Bartlett,+1-306-618-2424,49,False,True
PROP1977,2024-08-01,"939 Andrew Junction, Lake Amandaton, OR 65527",Lynnstad,DE,83445,Condo,1,3,1817,2.02,1960,120050,122164,2024-08-13,Jean Johnson,(320)448-8890,145,False,False
PROP1978,2025-03-13,"15177 Flores Courts, Michellechester, LA 47759",North Antonio,FL,86414,Cottage,1,3,3998,0.55,1995,1408542,1391804,2024-09-30,Stefanie Hampton,(792)594-4848,18,False,False
PROP1979,2024-07-25,"Unit 1167 Box 0562, DPO AP 33646",Port Marchaven,NJ,99558,Condo,4,1,1869,0.43,1995,1246479,1244239,2025-07-15,Amy Diaz,304-286-1589x5441,150,False,True
PROP1980,2024-05-03,"6881 Copeland Forks Suite 425, East Victoria, TN 75672",Williamsburgh,WI,22164,Cottage,4,3,1441,2.91,1990,1490583,1475396,2025-03-17,Ashley Burns,(795)564-8128,151,True,False
PROP1981,2024-12-04,"6854 George Islands, West Hollymouth, MH 96150",West Cynthia,NV,87803,Apartment,1,2,4949,2.59,1967,1919583,2003899,2024-08-27,Teresa Ferguson,001-526-636-3457x30433,91,True,False
PROP1982,2025-02-10,"293 Waters Circles, Port Johnnymouth, FL 28669",Lake Reginaview,MP,58583,Villa,2,1,1574,3.38,1951,1528234,1562011,2024-11-11,Thomas Hart,542-630-5130x81929,344,True,True
PROP1983,2025-06-30,"25944 Destiny Mountains, New Anthony, IN 69574",Nelsonstad,ME,78068,Cottage,2,3,1116,1.97,1968,1044889,1070949,2025-04-02,James Gibson,+1-239-873-4015x800,177,True,True
PROP1984,2025-05-22,"21565 Joshua River Apt. 154, Austinview, OR 57370",Kylefort,SD,82603,Cottage,5,3,2083,0.1,1986,1592973,1665677,2024-12-27,Stephanie Rubio,4548197661,22,False,False
PROP1985,2025-01-14,"1545 Crystal Cove Apt. 362, Port Diana, ID 62406",Morrismouth,OR,58011,Cottage,5,2,3467,0.46,2015,1177892,1121056,2025-05-17,Erica Gallagher,659-509-3320x01527,325,False,True
PROP1986,2025-03-22,"17021 Lauren Vista Suite 239, Ponceborough, CO 66924",Ashleyside,WY,49652,Cottage,4,3,4755,2.1,1962,896005,937772,2025-07-06,Nicholas Thompson,432-327-7846x11390,196,True,True
PROP1987,2024-07-09,"6493 Stephanie Passage Suite 940, East Dennisport, IA 54409",Lake Sandramouth,FM,28044,Villa,3,1,2803,0.76,1970,417787,422025,2025-06-01,Joseph Garcia,470-762-8009,121,False,False
PROP1988,2024-09-14,"94334 Anthony Trace Suite 267, Erikton, GA 94082",East Shirley,IN,91891,Cottage,2,3,1866,1.08,2007,618119,608713,2024-11-16,Donna Webb,319-784-1980,33,False,False
PROP1989,2024-05-08,"6046 Bianca Isle, Port Shaneborough, RI 14140",West Harold,NH,43341,Apartment,4,1,1591,2.75,2019,339780,338503,2025-07-01,Rebecca Coleman,001-566-410-9984x8344,93,False,True
PROP1990,2024-01-20,"79036 James Hollow, Kimberlyfurt, AZ 35037",East Karlchester,MH,90680,Villa,5,3,4063,0.9,1965,608166,629785,2025-03-20,Eddie Reed,001-629-670-1416,281,False,False
PROP1991,2024-08-16,"06585 Kendra Falls, Sanchezland, WI 56339",Lake Katherinebury,FL,37141,Apartment,4,1,4077,1.33,1956,1179174,1207813,2025-04-20,Brandy Hoffman,(936)733-8867x79445,46,False,False
PROP1992,2025-05-07,"06873 Robert Landing Suite 004, East Curtis, VA 44732",Port Molly,CO,38233,House,3,2,1273,2.7,2015,894288,903155,2025-02-26,Joseph Johnson,7164681826,217,True,False
PROP1993,2025-04-15,"PSC 0826, Box 6420, APO AP 37996",Paulstad,IA,75334,Condo,4,2,1512,1.66,2003,214803,206619,2025-05-04,Judy Briggs,994.940.3006x189,262,False,True
